scan_date,scan_time,symbol,price_at_scan,scanner_score,float_score,momentum_score,volume_score,catalyst_score,multiday_score,vigl_bonus,vigl_match,rvol,float_shares,change_pct,volume,catalyst_text,entered,entry_date,entry_price,entry_thesis,exit_date,exit_price,hold_days,return_pct,return_dollars,outcome,notes
2026-02-10,16:46:45,NLY,22.63,0,0,0,0,0,0,0,none,1.0,0,0,7643665.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VFC,20.91,0,0,0,0,0,0,0,none,1.0,0,0,5639201.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RYN,22.43,0,0,0,0,0,0,0,none,1.0,0,0,3173249.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SOFI,21.18,0,0,0,0,0,0,0,none,1.0,0,0,55723536.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DOG,22.58,0,0,0,0,0,0,0,none,1.0,0,0,4397545.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CC,19.25,0,0,0,0,0,0,0,none,1.0,0,0,4151349.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FNGU,19.95,0,0,0,0,0,0,0,none,1.0,0,0,3371013.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RUN,20.66,0,0,0,0,0,0,0,none,1.0,0,0,6078936.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CVE,21.22,0,0,0,0,0,0,0,none,1.0,0,0,18703626.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HMY,21.28,0,0,0,0,0,0,0,none,1.0,0,0,3312978.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KEY,22.94,0,0,0,0,0,0,0,none,1.0,0,0,11439069.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPLB,22.8,0,0,0,0,0,0,0,none,1.0,0,0,6050118.0,,No,,,,,,,,,,
2026-02-10,16:46:45,WAY,23.5,0,0,0,0,0,0,0,none,1.0,0,0,2686030.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GOVT,23.13,0,0,0,0,0,0,0,none,1.0,0,0,5854571.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPHY,23.73,0,0,0,0,0,0,0,none,1.0,0,0,6684932.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CWAN,23.81,0,0,0,0,0,0,0,none,1.0,0,0,5952095.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BAX,21.94,0,0,0,0,0,0,0,none,1.0,0,0,8142739.0,,No,,,,,,,,,,
2026-02-10,16:46:45,QXO,23.21,0,0,0,0,0,0,0,none,1.0,0,0,8821585.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AG,23.79,0,0,0,0,0,0,0,none,1.0,0,0,19599249.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AEO,23.63,0,0,0,0,0,0,0,none,1.0,0,0,3406253.0,,No,,,,,,,,,,
2026-02-10,16:46:45,OS,23.56,0,0,0,0,0,0,0,none,1.0,0,0,3286738.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EWH,23.67,0,0,0,0,0,0,0,none,1.0,0,0,2897542.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HPE,23.97,0,0,0,0,0,0,0,none,1.0,0,0,12867903.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CDE,22.84,0,0,0,0,0,0,0,none,1.0,0,0,15204390.0,,No,,,,,,,,,,
2026-02-10,16:46:45,THS,24.43,0,0,0,0,0,0,0,none,1.0,0,0,28964345.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HPQ,19.81,0,0,0,0,0,0,0,none,1.0,0,0,16194829.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IAG,21.58,0,0,0,0,0,0,0,none,1.0,0,0,7988688.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HST,19.93,0,0,0,0,0,0,0,none,1.0,0,0,6115115.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HRL,24.3,0,0,0,0,0,0,0,none,1.0,0,0,4047256.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DBX,24.98,0,0,0,0,0,0,0,none,1.0,0,0,2951326.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHH,22.35,0,0,0,0,0,0,0,none,1.0,0,0,8449992.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GRNY,25.14,0,0,0,0,0,0,0,none,1.0,0,0,3033815.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SIRI,21.34,0,0,0,0,0,0,0,none,1.0,0,0,5082537.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ASX,22.49,0,0,0,0,0,0,0,none,1.0,0,0,8707864.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GME,24.82,0,0,0,0,0,0,0,none,1.0,0,0,5785503.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EMLC,26.46,0,0,0,0,0,0,0,none,1.0,0,0,3429564.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ONB,25.53,0,0,0,0,0,0,0,none,1.0,0,0,2992546.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CUZ,25.15,0,0,0,0,0,0,0,none,1.0,0,0,3001376.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHF,26.42,0,0,0,0,0,0,0,none,1.0,0,0,13178763.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PYLD,26.85,0,0,0,0,0,0,0,none,1.0,0,0,4409222.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHP,26.76,0,0,0,0,0,0,0,none,1.0,0,0,3413233.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHB,26.73,0,0,0,0,0,0,0,none,1.0,0,0,11127204.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GAP,27.68,0,0,0,0,0,0,0,none,1.0,0,0,4216224.0,,No,,,,,,,,,,
2026-02-10,16:46:45,APA,27.45,0,0,0,0,0,0,0,none,1.0,0,0,3762176.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KIM,22.19,0,0,0,0,0,0,0,none,1.0,0,0,4553833.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BCE,25.83,0,0,0,0,0,0,0,none,1.0,0,0,3924176.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHX,27.3,0,0,0,0,0,0,0,none,1.0,0,0,17563979.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DKNG,27.12,0,0,0,0,0,0,0,none,1.0,0,0,18723348.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KHC,24.9,0,0,0,0,0,0,0,none,1.0,0,0,22415870.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SDOW,28.11,0,0,0,0,0,0,0,none,1.0,0,0,8663624.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CHWY,27.2,0,0,0,0,0,0,0,none,1.0,0,0,7676562.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MSFU,29.34,0,0,0,0,0,0,0,none,1.0,0,0,3686182.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GTES,26.76,0,0,0,0,0,0,0,none,1.0,0,0,2633464.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FNDX,29.06,0,0,0,0,0,0,0,none,1.0,0,0,7069537.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EQNR,27.86,0,0,0,0,0,0,0,none,1.0,0,0,5429575.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPTL,26.82,0,0,0,0,0,0,0,none,1.0,0,0,5747643.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DOCS,27.24,0,0,0,0,0,0,0,none,1.0,0,0,4399799.0,,No,,,,,,,,,,
2026-02-10,16:46:45,WY,26.94,0,0,0,0,0,0,0,none,1.0,0,0,6147934.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CFLT,30.59,0,0,0,0,0,0,0,none,1.0,0,0,11672680.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FHN,25.64,0,0,0,0,0,0,0,none,1.0,0,0,8372469.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EWA,28.64,0,0,0,0,0,0,0,none,1.0,0,0,7568891.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VIAV,27.33,0,0,0,0,0,0,0,none,1.0,0,0,3123003.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KDP,28.71,0,0,0,0,0,0,0,none,1.0,0,0,13806412.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CTRA,30.56,0,0,0,0,0,0,0,none,1.0,0,0,4192429.0,,No,,,,,,,,,,
2026-02-10,16:46:45,T,27.41,0,0,0,0,0,0,0,none,1.0,0,0,34923900.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KMI,31.01,0,0,0,0,0,0,0,none,1.0,0,0,12321795.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VSNT,28.87,0,0,0,0,0,0,0,none,1.0,0,0,3233795.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ROIV,27.35,0,0,0,0,0,0,0,none,1.0,0,0,11288808.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RF,30.82,0,0,0,0,0,0,0,none,1.0,0,0,10145525.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VICI,29.25,0,0,0,0,0,0,0,none,1.0,0,0,13573524.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RELX,29.29,0,0,0,0,0,0,0,none,1.0,0,0,3942309.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHA,30.91,0,0,0,0,0,0,0,none,1.0,0,0,3249960.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHD,31.3,0,0,0,0,0,0,0,none,1.0,0,0,20967989.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CPB,29.15,0,0,0,0,0,0,0,none,1.0,0,0,4645301.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHV,32.07,0,0,0,0,0,0,0,none,1.0,0,0,5336804.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PSQ,30.47,0,0,0,0,0,0,0,none,1.0,0,0,8212894.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHG,31.28,0,0,0,0,0,0,0,none,1.0,0,0,16229801.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JD,28.35,0,0,0,0,0,0,0,none,1.0,0,0,7778493.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RHI,29.4,0,0,0,0,0,0,0,none,1.0,0,0,3850590.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IVZ,27.29,0,0,0,0,0,0,0,none,1.0,0,0,6836683.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MTCH,32.49,0,0,0,0,0,0,0,none,1.0,0,0,3589850.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPIB,33.91,0,0,0,0,0,0,0,none,1.0,0,0,4873672.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HRB,32.63,0,0,0,0,0,0,0,none,1.0,0,0,2750058.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KWEB,34.31,0,0,0,0,0,0,0,none,1.0,0,0,15288135.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ASHR,34.03,0,0,0,0,0,0,0,none,1.0,0,0,6891343.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AMZU,27.42,0,0,0,0,0,0,0,none,1.0,0,0,4808226.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CRBG,31.45,0,0,0,0,0,0,0,none,1.0,0,0,5237616.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EPD,35.19,0,0,0,0,0,0,0,none,1.0,0,0,3716908.0,,No,,,,,,,,,,
2026-02-10,16:46:45,TEVA,34.37,0,0,0,0,0,0,0,none,1.0,0,0,6141426.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HDB,33.99,0,0,0,0,0,0,0,none,1.0,0,0,6454391.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SMCI,33.33,0,0,0,0,0,0,0,none,1.0,0,0,24757787.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BEN,28.16,0,0,0,0,0,0,0,none,1.0,0,0,5821680.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SH,35.71,0,0,0,0,0,0,0,none,1.0,0,0,6219432.0,,No,,,,,,,,,,
2026-02-10,16:46:45,USHY,37.49,0,0,0,0,0,0,0,none,1.0,0,0,6697973.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ST,36.3,0,0,0,0,0,0,0,none,1.0,0,0,4542401.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SCHE,35.37,0,0,0,0,0,0,0,none,1.0,0,0,2927285.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AXTA,34.42,0,0,0,0,0,0,0,none,1.0,0,0,5328335.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IBN,31.15,0,0,0,0,0,0,0,none,1.0,0,0,5024246.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPXS,34.17,0,0,0,0,0,0,0,none,1.0,0,0,6232308.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CNQ,39.09,0,0,0,0,0,0,0,none,1.0,0,0,7103185.0,,No,,,,,,,,,,
2026-02-10,16:46:45,UPST,38.96,0,0,0,0,0,0,0,none,1.0,0,0,10282613.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CPRT,40.35,0,0,0,0,0,0,0,none,1.0,0,0,5309312.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IONQ,35.19,0,0,0,0,0,0,0,none,1.0,0,0,13794065.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SILJ,34.38,0,0,0,0,0,0,0,none,1.0,0,0,8591570.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FXI,39.53,0,0,0,0,0,0,0,none,1.0,0,0,24913195.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ILF,36.47,0,0,0,0,0,0,0,none,1.0,0,0,3711579.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MRNA,41.99,0,0,0,0,0,0,0,none,1.0,0,0,9927075.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SEE,41.89,0,0,0,0,0,0,0,none,1.0,0,0,3087062.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DVN,43.48,0,0,0,0,0,0,0,none,1.0,0,0,5962106.0,,No,,,,,,,,,,
2026-02-10,16:46:45,NE,41.93,0,0,0,0,0,0,0,none,1.0,0,0,3201636.0,,No,,,,,,,,,,
2026-02-10,16:46:45,KGC,34.31,0,0,0,0,0,0,0,none,1.0,0,0,7012198.0,,No,,,,,,,,,,
2026-02-10,16:46:45,REXR,38.23,0,0,0,0,0,0,0,none,1.0,0,0,4172071.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CGGR,43.51,0,0,0,0,0,0,0,none,1.0,0,0,2871767.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CSX,40.9,0,0,0,0,0,0,0,none,1.0,0,0,13865149.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AR,33.8,0,0,0,0,0,0,0,none,1.0,0,0,3571535.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CGDV,45.56,0,0,0,0,0,0,0,none,1.0,0,0,4505643.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DOCU,47.62,0,0,0,0,0,0,0,none,1.0,0,0,4173697.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MOS,30.12,0,0,0,0,0,0,0,none,1.0,0,0,5484169.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ORCLpD,49.5,0,0,0,0,0,0,0,none,1.0,0,0,4767616.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CUK,33.04,0,0,0,0,0,0,0,none,1.0,0,0,3405123.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PULS,49.68,0,0,0,0,0,0,0,none,1.0,0,0,2729374.0,,No,,,,,,,,,,
2026-02-10,16:46:45,USFR,50.39,0,0,0,0,0,0,0,none,1.0,0,0,5503782.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JPST,50.68,0,0,0,0,0,0,0,none,1.0,0,0,7403660.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IQLT,48.66,0,0,0,0,0,0,0,none,1.0,0,0,2804320.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PPL,36.07,0,0,0,0,0,0,0,none,1.0,0,0,12552150.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JAAA,50.7,0,0,0,0,0,0,0,none,1.0,0,0,5743504.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RPRX,44.21,0,0,0,0,0,0,0,none,1.0,0,0,3148531.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FIS,50.55,0,0,0,0,0,0,0,none,1.0,0,0,7223827.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPSM,51.48,0,0,0,0,0,0,0,none,1.0,0,0,2960363.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ENPH,50.25,0,0,0,0,0,0,0,none,1.0,0,0,8130347.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CUBE,38.49,0,0,0,0,0,0,0,none,1.0,0,0,4190324.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IUSB,46.79,0,0,0,0,0,0,0,none,1.0,0,0,3251428.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DB,37.61,0,0,0,0,0,0,0,none,1.0,0,0,2972923.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VTEB,50.74,0,0,0,0,0,0,0,none,1.0,0,0,10504605.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FAST,46.66,0,0,0,0,0,0,0,none,1.0,0,0,5839160.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FBND,46.32,0,0,0,0,0,0,0,none,1.0,0,0,2749582.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BNDX,48.68,0,0,0,0,0,0,0,none,1.0,0,0,8223224.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AMCR,48.53,0,0,0,0,0,0,0,none,1.0,0,0,4204500.0,,No,,,,,,,,,,
2026-02-10,16:46:45,XLE,53.58,0,0,0,0,0,0,0,none,1.0,0,0,32121843.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPYV,59.33,0,0,0,0,0,0,0,none,1.0,0,0,3865441.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RAPT,57.74,0,0,0,0,0,0,0,none,1.0,0,0,9888175.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SU,54.61,0,0,0,0,0,0,0,none,1.0,0,0,4754144.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MO,64.4,0,0,0,0,0,0,0,none,1.0,0,0,10775541.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPDW,48.7,0,0,0,0,0,0,0,none,1.0,0,0,3868615.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CSGP,50.85,0,0,0,0,0,0,0,none,1.0,0,0,5955685.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VGSH,58.81,0,0,0,0,0,0,0,none,1.0,0,0,2806328.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RNA,72.89,0,0,0,0,0,0,0,none,1.0,0,0,3116643.0,,No,,,,,,,,,,
2026-02-10,16:46:45,NTNX,41.88,0,0,0,0,0,0,0,none,1.0,0,0,4759778.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BIL,91.45,0,0,0,0,0,0,0,none,1.0,0,0,7026138.0,,No,,,,,,,,,,
2026-02-10,16:46:45,USO,78.03,0,0,0,0,0,0,0,none,1.0,0,0,6469743.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IJH,71.76,0,0,0,0,0,0,0,none,1.0,0,0,12924924.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CTSH,74.57,0,0,0,0,0,0,0,none,1.0,0,0,7021578.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BILL,50.61,0,0,0,0,0,0,0,none,1.0,0,0,2793294.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JNK,97.49,0,0,0,0,0,0,0,none,1.0,0,0,3191485.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EFV,78.67,0,0,0,0,0,0,0,none,1.0,0,0,3164726.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MDLZ,60.65,0,0,0,0,0,0,0,none,1.0,0,0,12195220.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SYF,73.9,0,0,0,0,0,0,0,none,1.0,0,0,6184931.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SHY,82.93,0,0,0,0,0,0,0,none,1.0,0,0,4736221.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GFI,55.84,0,0,0,0,0,0,0,none,1.0,0,0,2639728.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VCSH,79.94,0,0,0,0,0,0,0,none,1.0,0,0,4809116.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EEM,60.6,0,0,0,0,0,0,0,none,1.0,0,0,32187229.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BMY,60.86,0,0,0,0,0,0,0,none,1.0,0,0,12080598.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CVS,75.7,0,0,0,0,0,0,0,none,1.0,0,0,13119005.0,,No,,,,,,,,,,
2026-02-10,16:46:45,HYG,80.84,0,0,0,0,0,0,0,none,1.0,0,0,37885945.0,,No,,,,,,,,,,
2026-02-10,16:46:45,COO,81.57,0,0,0,0,0,0,0,none,1.0,0,0,3453395.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SHEL,77.9,0,0,0,0,0,0,0,none,1.0,0,0,3925310.0,,No,,,,,,,,,,
2026-02-10,16:46:45,AIG,75,0,0,0,0,0,0,0,none,1.0,0,0,3894628.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CCL,33.35,0,0,0,0,0,0,0,none,1.0,0,0,21407769.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EBAY,87.48,0,0,0,0,0,0,0,none,1.0,0,0,3596996.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VLTO,92.81,0,0,0,0,0,0,0,none,1.0,0,0,2969441.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PYPL,41.49,0,0,0,0,0,0,0,none,1.0,0,0,22758124.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VCIT,84.03,0,0,0,0,0,0,0,none,1.0,0,0,10395895.0,,No,,,,,,,,,,
2026-02-10,16:46:45,NI,44.73,0,0,0,0,0,0,0,none,1.0,0,0,6150935.0,,No,,,,,,,,,,
2026-02-10,16:46:45,PHYS,38.11,0,0,0,0,0,0,0,none,1.0,0,0,5207623.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BSX,74.25,0,0,0,0,0,0,0,none,1.0,0,0,21080371.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IEMG,74.37,0,0,0,0,0,0,0,none,1.0,0,0,17263294.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FITB,54.5,0,0,0,0,0,0,0,none,1.0,0,0,10513272.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JEPI,59.21,0,0,0,0,0,0,0,none,1.0,0,0,4955520.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GEHC,79.22,0,0,0,0,0,0,0,none,1.0,0,0,3866828.0,,No,,,,,,,,,,
2026-02-10,16:46:45,LVS,57.02,0,0,0,0,0,0,0,none,1.0,0,0,3809540.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CART,34.62,0,0,0,0,0,0,0,none,1.0,0,0,3655396.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SLB,50.32,0,0,0,0,0,0,0,none,1.0,0,0,14101884.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CFG,67.55,0,0,0,0,0,0,0,none,1.0,0,0,5497077.0,,No,,,,,,,,,,
2026-02-10,16:46:45,QQQI,53.24,0,0,0,0,0,0,0,none,1.0,0,0,3894318.0,,No,,,,,,,,,,
2026-02-10,16:46:45,DYNF,61.78,0,0,0,0,0,0,0,none,1.0,0,0,3300502.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VEA,68.54,0,0,0,0,0,0,0,none,1.0,0,0,16391015.0,,No,,,,,,,,,,
2026-02-10,16:46:45,NVO,49.12,0,0,0,0,0,0,0,none,1.0,0,0,15830839.0,,No,,,,,,,,,,
2026-02-10,16:46:45,GSK,58.82,0,0,0,0,0,0,0,none,1.0,0,0,9503868.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ARKK,72.26,0,0,0,0,0,0,0,none,1.0,0,0,7045413.0,,No,,,,,,,,,,
2026-02-10,16:46:45,ALLY,42.39,0,0,0,0,0,0,0,none,1.0,0,0,3117800.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VXUS,82.35,0,0,0,0,0,0,0,none,1.0,0,0,9085633.0,,No,,,,,,,,,,
2026-02-10,16:46:45,CL,93.93,0,0,0,0,0,0,0,none,1.0,0,0,5457312.0,,No,,,,,,,,,,
2026-02-10,16:46:45,JEPQ,58.28,0,0,0,0,0,0,0,none,1.0,0,0,4312066.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EMB,96.97,0,0,0,0,0,0,0,none,1.0,0,0,5804743.0,,No,,,,,,,,,,
2026-02-10,16:46:45,WBS,73.01,0,0,0,0,0,0,0,none,1.0,0,0,4500314.0,,No,,,,,,,,,,
2026-02-10,16:46:45,USB,60.55,0,0,0,0,0,0,0,none,1.0,0,0,8500844.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SPYM,81.43,0,0,0,0,0,0,0,none,1.0,0,0,7688846.0,,No,,,,,,,,,,
2026-02-10,16:46:45,BND,74.47,0,0,0,0,0,0,0,none,1.0,0,0,8288313.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VGK,89.22,0,0,0,0,0,0,0,none,1.0,0,0,4694493.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VEU,80.38,0,0,0,0,0,0,0,none,1.0,0,0,4472764.0,,No,,,,,,,,,,
2026-02-10,16:46:45,FTI,60.2,0,0,0,0,0,0,0,none,1.0,0,0,2893367.0,,No,,,,,,,,,,
2026-02-10,16:46:45,XLP,87.15,0,0,0,0,0,0,0,none,1.0,0,0,20907135.0,,No,,,,,,,,,,
2026-02-10,16:46:45,EW,77.05,0,0,0,0,0,0,0,none,1.0,0,0,6561623.0,,No,,,,,,,,,,
2026-02-10,16:46:45,B,46.95,0,0,0,0,0,0,0,none,1.0,0,0,16760344.0,,No,,,,,,,,,,
2026-02-10,16:46:45,TSCO,54.05,0,0,0,0,0,0,0,none,1.0,0,0,4192662.0,,No,,,,,,,,,,
2026-02-10,16:46:45,UDOW,64.9,0,0,0,0,0,0,0,none,1.0,0,0,3557248.0,,No,,,,,,,,,,
2026-02-10,16:46:45,VWO,58.01,0,0,0,0,0,0,0,none,1.0,0,0,9922785.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MAGS,63.58,0,0,0,0,0,0,0,none,1.0,0,0,2699596.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IEFA,97.38,0,0,0,0,0,0,0,none,1.0,0,0,14165846.0,,No,,,,,,,,,,
2026-02-10,16:46:45,IEUR,75.56,0,0,0,0,0,0,0,none,1.0,0,0,7211680.0,,No,,,,,,,,,,
2026-02-10,16:46:45,OKE,83.46,0,0,0,0,0,0,0,none,1.0,0,0,3224979.0,,No,,,,,,,,,,
2026-02-10,16:46:45,RIO,97.24,0,0,0,0,0,0,0,none,1.0,0,0,2716157.0,,No,,,,,,,,,,
2026-02-10,16:46:45,MRVL,82.01,0,0,0,0,0,0,0,none,1.0,0,0,10558876.0,,No,,,,,,,,,,
2026-02-10,16:46:45,INDA,53.74,0,0,0,0,0,0,0,none,1.0,0,0,8442328.0,,No,,,,,,,,,,
2026-02-10,16:46:45,SFM,65.56,0,0,0,0,0,0,0,none,1.0,0,0,2983231.0,,No,,,,,,,,,,
